product_id,url,name,sku,price,category_name
103772,https://www.glamira.co.uk/catalog/product/view/id/103772,Wedding Ring Heavenly Shine 6 mm,GWD-H6818029,1567.000000,Wedding Rings
103779,https://www.glamira.co.uk/catalog/product/view/id/103779,Men's Wedding Ring Heavenly Style 4 mm,GWD-H6818032-M,525.000000,Men’s Wedding Rings
103783,https://www.glamira.co.uk/catalog/product/view/id/103783,Women's Wedding Ring Heavenly Style 5 mm,GWD-H6818033-W,595.000000,Women’s Wedding Rings
103780,https://www.glamira.co.uk/catalog/product/view/id/103780,Women's Wedding Ring Heavenly Style 4 mm,GWD-H6818032-W,524.000000,Women’s Wedding Rings
103771,https://www.glamira.co.uk/catalog/product/view/id/103771,Women's Wedding Ring Heavenly Shine 6 mm,GWD-H6818029-W,711.000000,Women’s Wedding Rings
103782,https://www.glamira.co.uk/catalog/product/view/id/103782,Men's Wedding Ring Heavenly Style 5 mm,GWD-H6818033-M,722.000000,Men’s Wedding Rings
103776,https://www.glamira.co.uk/catalog/product/view/id/103776,Men's Ring Heavenly Shine 10 mm,GWD-H6818031-M,1197.000000,
103778,https://www.glamira.co.uk/catalog/product/view/id/103778,Heavenly Shine 10 mm,GWD-H6818031,2226.000000,
103777,https://www.glamira.co.uk/catalog/product/view/id/103777,Women's ring Heavenly Shine 10 mm,GWD-H6818031-W,1029.000000,
103784,https://www.glamira.co.uk/catalog/product/view/id/103784,Wedding Ring Heavenly Style 5 mm,GWD-H6818033,1317.000000,Wedding Rings
103785,https://www.glamira.co.uk/catalog/product/view/id/103785,Men's Wedding Ring Heavenly Style 6 mm,GWD-H6818034-M,856.000000,Men’s Wedding Rings
103786,https://www.glamira.co.uk/catalog/product/view/id/103786,Women's Wedding Ring Heavenly Style 6 mm,GWD-H6818034-W,691.000000,Women’s Wedding Rings
103791,https://www.glamira.co.uk/catalog/product/view/id/103791,Men's Ring Heavenly Style 10 mm,GWD-H6818036-M,1480.000000,
103788,https://www.glamira.co.uk/catalog/product/view/id/103788,Men's Ring Heavenly Style 8 mm,GWD-H6818035-M,1268.000000,
103790,https://www.glamira.co.uk/catalog/product/view/id/103790,Heavenly Style 8 mm,GWD-H6818035,2174.000000,
103793,https://www.glamira.co.uk/catalog/product/view/id/103793,Heavenly Style 10 mm,GWD-H6818036,2671.000000,
103792,https://www.glamira.co.uk/catalog/product/view/id/103792,Women's ring Heavenly Style 10 mm,GWD-H6818036-W,1191.000000,
103787,https://www.glamira.co.uk/catalog/product/view/id/103787,Wedding Ring Heavenly Style 6 mm,GWD-H6818034,1547.000000,Wedding Rings
103789,https://www.glamira.co.uk/catalog/product/view/id/103789,Women's ring Heavenly Style 8 mm,GWD-H6818035-W,906.000000,
103797,https://www.glamira.co.uk/catalog/product/view/id/103797,Men's Wedding Ring Romantic Geometry 6 mm,GWD-H6818038-M,877.000000,Men’s Wedding Rings
103795,https://www.glamira.co.uk/catalog/product/view/id/103795,Women's Wedding Ring Romantic Geometry 5 mm,GWD-H6818037-W,599.000000,Women’s Wedding Rings
103794,https://www.glamira.co.uk/catalog/product/view/id/103794,Men's Wedding Ring Romantic Geometry 5 mm,GWD-H6818037-M,768.000000,Men’s Wedding Rings
103796,https://www.glamira.co.uk/catalog/product/view/id/103796,Wedding Ring Romantic Geometry 5 mm,GWD-H6818037,1368.000000,Wedding Rings
103798,https://www.glamira.co.uk/catalog/product/view/id/103798,Women's Wedding Ring Romantic Geometry 6 mm,GWD-H6818038-W,694.000000,Women’s Wedding Rings
103801,https://www.glamira.co.uk/catalog/product/view/id/103801,Women's ring Romantic Geometry 8 mm,GWD-H6818039-W,903.000000,
103803,https://www.glamira.co.uk/catalog/product/view/id/103803,Men's Ring Romantic Geometry 10 mm,GWD-H6818040-M,1467.000000,
103799,https://www.glamira.co.uk/catalog/product/view/id/103799,Wedding Ring Romantic Geometry 6 mm,GWD-H6818038,1570.000000,Wedding Rings
103802,https://www.glamira.co.uk/catalog/product/view/id/103802,Romantic Geometry 8 mm,GWD-H6818039,1999.000000,
103804,https://www.glamira.co.uk/catalog/product/view/id/103804,Women's ring Romantic Geometry 10 mm,GWD-H6818040-W,1210.000000,
103800,https://www.glamira.co.uk/catalog/product/view/id/103800,Men's Ring Romantic Geometry 8 mm,GWD-H6818039-M,1095.000000,
103812,https://www.glamira.co.uk/catalog/product/view/id/103812,Men's Ring Sharp Elegance 8 mm,GWD-H6818043-M,1268.000000,
103808,https://www.glamira.co.uk/catalog/product/view/id/103808,Wedding Ring Sharp Elegance 5 mm,GWD-H6818041,1305.000000,Wedding Rings
103811,https://www.glamira.co.uk/catalog/product/view/id/103811,Wedding Ring Sharp Elegance 6 mm,GWD-H6818042,1537.000000,Wedding Rings
103806,https://www.glamira.co.uk/catalog/product/view/id/103806,Men's Wedding Ring Sharp Elegance 5 mm,GWD-H6818041-M,722.000000,Men’s Wedding Rings
103807,https://www.glamira.co.uk/catalog/product/view/id/103807,Women's Wedding Ring Sharp Elegance 5 mm,GWD-H6818041-W,583.000000,Women’s Wedding Rings
103809,https://www.glamira.co.uk/catalog/product/view/id/103809,Men's Wedding Ring Sharp Elegance 6 mm,GWD-H6818042-M,856.000000,Men’s Wedding Rings
103810,https://www.glamira.co.uk/catalog/product/view/id/103810,Women's Wedding Ring Sharp Elegance 6 mm,GWD-H6818042-W,681.000000,Women’s Wedding Rings
103813,https://www.glamira.co.uk/catalog/product/view/id/103813,Women's ring Sharp Elegance 8 mm,GWD-H6818043-W,892.000000,
103805,https://www.glamira.co.uk/catalog/product/view/id/103805,Romantic Geometry 10 mm,GWD-H6818040,2677.000000,
103815,https://www.glamira.co.uk/catalog/product/view/id/103815,Men's Ring Sharp Elegance 10 mm,GWD-H6818044-M,1480.000000,
103819,https://www.glamira.co.uk/catalog/product/view/id/103819,Women's Wedding Ring Signty Natura 5 mm,GWD-H6818045-W,590.000000,Women’s Wedding Rings
103820,https://www.glamira.co.uk/catalog/product/view/id/103820,Wedding Ring Signty Natura 5 mm,GWD-H6818045,1286.000000,Wedding Rings
103814,https://www.glamira.co.uk/catalog/product/view/id/103814,Sharp Elegance 8 mm,GWD-H6818043,2161.000000,
103818,https://www.glamira.co.uk/catalog/product/view/id/103818,Men's Wedding Ring Signty Natura 5 mm,GWD-H6818045-M,695.000000,Men’s Wedding Rings
103817,https://www.glamira.co.uk/catalog/product/view/id/103817,Sharp Elegance 10 mm,GWD-H6818044,2673.000000,
103816,https://www.glamira.co.uk/catalog/product/view/id/103816,Women's ring Sharp Elegance 10 mm,GWD-H6818044-W,1193.000000,
103825,https://www.glamira.co.uk/catalog/product/view/id/103825,Women's ring Signty Natura 8 mm,GWD-H6818047-W,894.000000,
103824,https://www.glamira.co.uk/catalog/product/view/id/103824,Men's Ring Signty Natura 8 mm,GWD-H6818047-M,1074.000000,
103822,https://www.glamira.co.uk/catalog/product/view/id/103822,Women's Wedding Ring Signty Natura 6 mm,GWD-H6818046-W,684.000000,Women’s Wedding Rings
103823,https://www.glamira.co.uk/catalog/product/view/id/103823,Wedding Ring Signty Natura 6 mm,GWD-H6818046,1502.000000,Wedding Rings
103826,https://www.glamira.co.uk/catalog/product/view/id/103826,Signty Natura 8 mm,GWD-H6818047,1968.000000,
103827,https://www.glamira.co.uk/catalog/product/view/id/103827,Men's Ring Signty Natura 10 mm,GWD-H6818048-M,1443.000000,
103821,https://www.glamira.co.uk/catalog/product/view/id/103821,Men's Wedding Ring Signty Natura 6 mm,GWD-H6818046-M,818.000000,Men’s Wedding Rings
103832,https://www.glamira.co.uk/catalog/product/view/id/103832,Women's Earring Lacorya Ø6 mm,PRLE41-6,860.000000,PEARL's Earrings
103835,https://www.glamira.co.uk/catalog/product/view/id/103835,GLAMIRA Ring Hedwig,Hedwig,891.000000,Rings
103837,https://www.glamira.co.uk/catalog/product/view/id/103837,GLAMIRA Ring Hilaire,Hilaire,535.000000,Rings
103833,https://www.glamira.co.uk/catalog/product/view/id/103833,GLAMIRA Ring Erpidia,Erpidia,779.000000,Rings
103836,https://www.glamira.co.uk/catalog/product/view/id/103836,GLAMIRA Ring Hesperia,Hesperia,585.000000,Rings
103830,https://www.glamira.co.uk/catalog/product/view/id/103830,Women's Earring Kaylonni,PRLE40,378.000000,PEARL's Earrings
103834,https://www.glamira.co.uk/catalog/product/view/id/103834,GLAMIRA Ring Evangelina,Evangelina,670.000000,Rings
103828,https://www.glamira.co.uk/catalog/product/view/id/103828,Women's ring Signty Natura 10 mm,GWD-H6818048-W,1194.000000,
103829,https://www.glamira.co.uk/catalog/product/view/id/103829,Signty Natura 10 mm,GWD-H6818048,2636.000000,
103831,https://www.glamira.co.uk/catalog/product/view/id/103831,Women's Earring Lacorya Ø4 mm,PRLE41-4,728.000000,PEARL's Earrings
103842,https://www.glamira.co.uk/catalog/product/view/id/103842,GLAMIRA Ring Jaideth,Jaideth,577.000000,Rings
103847,https://www.glamira.co.uk/catalog/product/view/id/103847,GLAMIRA Ring Gianetta,gianetta,575.000000,Rings
103849,https://www.glamira.co.uk/catalog/product/view/id/103849,GLAMIRA Ring Iride,iride,596.000000,Rings
103846,https://www.glamira.co.uk/catalog/product/view/id/103846,GLAMIRA Ring Darnetta,darnetta,907.000000,Rings
103845,https://www.glamira.co.uk/catalog/product/view/id/103845,GLAMIRA Ring Chelinde,chelinde,781.000000,Rings
103838,https://www.glamira.co.uk/catalog/product/view/id/103838,GLAMIRA Ring Hilda,Hilda,530.000000,Rings
103839,https://www.glamira.co.uk/catalog/product/view/id/103839,GLAMIRA Ring Hippolyta,Hippolyta,721.000000,Rings
103848,https://www.glamira.co.uk/catalog/product/view/id/103848,GLAMIRA Ring Ines,ines,603.000000,Rings
103850,https://www.glamira.co.uk/catalog/product/view/id/103850,GLAMIRA Ring Isadore,isadore,756.000000,Rings
103843,https://www.glamira.co.uk/catalog/product/view/id/103843,GLAMIRA Ring Miajalie,Miajalie,1250.000000,Rings
103841,https://www.glamira.co.uk/catalog/product/view/id/103841,GLAMIRA Ring Idonia,Idonia,689.000000,Rings
103840,https://www.glamira.co.uk/catalog/product/view/id/103840,GLAMIRA Ring Hollinda,Hollinda,535.000000,Rings
103855,https://www.glamira.co.uk/catalog/product/view/id/103855,GLAMIRA Ring Lenneris,lenneris,1113.000000,Rings
103856,https://www.glamira.co.uk/catalog/product/view/id/103856,GLAMIRA Ring Meglena,meglena,1087.000000,Rings
103858,https://www.glamira.co.uk/catalog/product/view/id/103858,GLAMIRA Ring Mirshika,mirshika,887.000000,Rings
103862,https://www.glamira.co.uk/catalog/product/view/id/103862,GLAMIRA Ring Moncerath,moncerath,711.000000,Rings
103857,https://www.glamira.co.uk/catalog/product/view/id/103857,GLAMIRA Ring Mekisha,mekisha,949.000000,Rings
103863,https://www.glamira.co.uk/catalog/product/view/id/103863,GLAMIRA Ring Mondrell,mondrell,848.000000,Rings
103852,https://www.glamira.co.uk/catalog/product/view/id/103852,GLAMIRA Ring Kamlyn,kamlyn,666.000000,Rings
103861,https://www.glamira.co.uk/catalog/product/view/id/103861,GLAMIRA Ring Mokenna,mokenna,907.000000,Rings
103854,https://www.glamira.co.uk/catalog/product/view/id/103854,GLAMIRA Ring Karol,karol,821.000000,Rings
103859,https://www.glamira.co.uk/catalog/product/view/id/103859,GLAMIRA Ring Modenia,modenia,621.000000,Rings
103864,https://www.glamira.co.uk/catalog/product/view/id/103864,GLAMIRA Ring Morisette,morisette,1423.000000,Rings
103851,https://www.glamira.co.uk/catalog/product/view/id/103851,GLAMIRA Ring Jayeline,jayeline,740.000000,Rings
103853,https://www.glamira.co.uk/catalog/product/view/id/103853,GLAMIRA Ring Kannelite,kannelite,487.000000,Rings
103860,https://www.glamira.co.uk/catalog/product/view/id/103860,GLAMIRA Ring Moiselle,moiselle,856.000000,Rings
103875,https://www.glamira.co.uk/catalog/product/view/id/103875,GLAMIRA Ring Chastina,chastina,566.000000,Rings
103870,https://www.glamira.co.uk/catalog/product/view/id/103870,GLAMIRA Ring Giovel,giovel,743.000000,Rings
103877,https://www.glamira.co.uk/catalog/product/view/id/103877,GLAMIRA Ring Fabiana,fabiana,541.000000,Rings
103876,https://www.glamira.co.uk/catalog/product/view/id/103876,GLAMIRA Ring Divyata,divyata,652.000000,Rings
103872,https://www.glamira.co.uk/catalog/product/view/id/103872,GLAMIRA Ring Alekona,alekona,1171.000000,Rings
103869,https://www.glamira.co.uk/catalog/product/view/id/103869,GLAMIRA Ring Tirone,tirone,788.000000,Rings
103873,https://www.glamira.co.uk/catalog/product/view/id/103873,GLAMIRA Ring Angailla,angailla,712.000000,Rings
103874,https://www.glamira.co.uk/catalog/product/view/id/103874,GLAMIRA Ring Anuja,anuja,520.000000,Rings
103871,https://www.glamira.co.uk/catalog/product/view/id/103871,GLAMIRA Ring Ackelia,ackelia,663.000000,Rings
103868,https://www.glamira.co.uk/catalog/product/view/id/103868,GLAMIRA Ring Prafulla,prafulla,1055.000000,Rings
103867,https://www.glamira.co.uk/catalog/product/view/id/103867,GLAMIRA Ring Otilie,otilie,679.000000,Rings
103865,https://www.glamira.co.uk/catalog/product/view/id/103865,GLAMIRA Ring Morticia,morticia,737.000000,Rings
103866,https://www.glamira.co.uk/catalog/product/view/id/103866,GLAMIRA Ring Morven,morven,628.000000,Rings
103882,https://www.glamira.co.uk/catalog/product/view/id/103882,GLAMIRA Ring Floynce,floynce,620.000000,Rings
103886,https://www.glamira.co.uk/catalog/product/view/id/103886,GLAMIRA Ring Koralise,koralise,507.000000,Rings
103888,https://www.glamira.co.uk/catalog/product/view/id/103888,GLAMIRA Ring Lamberta,lamberta,827.000000,Rings
103884,https://www.glamira.co.uk/catalog/product/view/id/103884,GLAMIRA Ring Hildagarde,hildagarde,701.000000,Rings
103887,https://www.glamira.co.uk/catalog/product/view/id/103887,GLAMIRA Ring Lalita,lalita,859.000000,Rings
103883,https://www.glamira.co.uk/catalog/product/view/id/103883,GLAMIRA Ring Forenza,forenza,1586.000000,Rings
103889,https://www.glamira.co.uk/catalog/product/view/id/103889,GLAMIRA Ring Landra,landra,752.000000,Rings
103879,https://www.glamira.co.uk/catalog/product/view/id/103879,GLAMIRA Ring Fenellie,fenellie,626.000000,Rings
103881,https://www.glamira.co.uk/catalog/product/view/id/103881,GLAMIRA Ring Floriana,floriana,707.000000,Rings
103878,https://www.glamira.co.uk/catalog/product/view/id/103878,GLAMIRA Ring Felinda,felinda,1059.000000,Rings
103885,https://www.glamira.co.uk/catalog/product/view/id/103885,GLAMIRA Ring Kenia,kenia,839.000000,Rings
103896,https://www.glamira.co.uk/catalog/product/view/id/103896,Shipping Label Fee,courier,0.000000,
103890,https://www.glamira.co.uk/catalog/product/view/id/103890,GLAMIRA Ring Leantin,leantin,498.000000,Rings
103894,https://www.glamira.co.uk/catalog/product/view/id/103894,GLAMIRA Ring Terrence,terrence,662.000000,Rings
103903,https://www.glamira.co.uk/catalog/product/view/id/103903,GLAMIRA Ring Evonna,evonna,541.000000,Rings
103902,https://www.glamira.co.uk/catalog/product/view/id/103902,GLAMIRA Ring Darika,darika,641.000000,Rings
103893,https://www.glamira.co.uk/catalog/product/view/id/103893,GLAMIRA Ring Roch,roch,730.000000,Rings
103904,https://www.glamira.co.uk/catalog/product/view/id/103904,GLAMIRA Ring Florella,florella,597.000000,Rings
103897,https://www.glamira.co.uk/catalog/product/view/id/103897,GLAMIRA Ring Alzuria,Alzuria,703.000000,Rings
103898,https://www.glamira.co.uk/catalog/product/view/id/103898,GLAMIRA Ring Amobilis,Amobilis,625.000000,Rings
103900,https://www.glamira.co.uk/catalog/product/view/id/103900,GLAMIRA Ring Cecania,cecania,698.000000,Rings
103891,https://www.glamira.co.uk/catalog/product/view/id/103891,GLAMIRA Ring Malene,malene,914.000000,Rings
103892,https://www.glamira.co.uk/catalog/product/view/id/103892,GLAMIRA Ring Narella,narella,654.000000,Rings
103895,https://www.glamira.co.uk/catalog/product/view/id/103895,GLAMIRA Ring Leraine,leraine,555.000000,Rings
103880,https://www.glamira.co.uk/catalog/product/view/id/103880,GLAMIRA Ring Florens,florens,770.000000,Rings
103901,https://www.glamira.co.uk/catalog/product/view/id/103901,GLAMIRA Ring Cordalie,cordalie,1081.000000,Rings
103899,https://www.glamira.co.uk/catalog/product/view/id/103899,GLAMIRA Ring Ariadna,ariadna,642.000000,Rings
103908,https://www.glamira.co.uk/catalog/product/view/id/103908,GLAMIRA Ring Grisel,grisel,728.000000,Rings
103912,https://www.glamira.co.uk/catalog/product/view/id/103912,GLAMIRA Ring Maddalen,maddalen,610.000000,Rings
103906,https://www.glamira.co.uk/catalog/product/view/id/103906,GLAMIRA Ring Floressa,floressa,594.000000,Rings
103910,https://www.glamira.co.uk/catalog/product/view/id/103910,GLAMIRA Ring Kristera,kristera,1013.000000,Rings
103909,https://www.glamira.co.uk/catalog/product/view/id/103909,GLAMIRA Ring Kenina,kenina,623.000000,Rings
103913,https://www.glamira.co.uk/catalog/product/view/id/103913,GLAMIRA Ring Marseille,marseille,797.000000,Rings
103914,https://www.glamira.co.uk/catalog/product/view/id/103914,GLAMIRA Ring Nevasia,nevasia,1102.000000,Rings
103907,https://www.glamira.co.uk/catalog/product/view/id/103907,GLAMIRA Ring Froncena,froncena,848.000000,Rings
103911,https://www.glamira.co.uk/catalog/product/view/id/103911,GLAMIRA Ring Lolage,lolage,774.000000,Rings
103920,https://www.glamira.co.uk/catalog/product/view/id/103920,GLAMIRA Ring Terelle,terelle,672.000000,Rings
103919,https://www.glamira.co.uk/catalog/product/view/id/103919,GLAMIRA Ring Tenora,tenora,535.000000,Rings
103922,https://www.glamira.co.uk/catalog/product/view/id/103922,Women's Pendant Adelyta,adelyta,366.000000,Necklaces
103918,https://www.glamira.co.uk/catalog/product/view/id/103918,GLAMIRA Ring Silione,silione,777.000000,Rings
103921,https://www.glamira.co.uk/catalog/product/view/id/103921,GLAMIRA Ring Thadia,thadia,797.000000,Rings
103923,https://www.glamira.co.uk/catalog/product/view/id/103923,Women's Pendant Ahkaila,ahkaila,418.000000,Necklaces
103925,https://www.glamira.co.uk/catalog/product/view/id/103925,Women's Pendant Hadalie,hadalie,379.000000,Necklaces
103926,https://www.glamira.co.uk/catalog/product/view/id/103926,Women's Pendant Hubertis,hubertis,564.000000,Necklaces
103927,https://www.glamira.co.uk/catalog/product/view/id/103927,Women's Pendant Huldia,huldia,295.000000,Necklaces
103924,https://www.glamira.co.uk/catalog/product/view/id/103924,Women's Pendant Elivina,elivina,298.000000,Necklaces
103917,https://www.glamira.co.uk/catalog/product/view/id/103917,GLAMIRA Ring Senta,senta,508.000000,Rings
103915,https://www.glamira.co.uk/catalog/product/view/id/103915,GLAMIRA Ring Octaves,octaves,800.000000,Rings
103916,https://www.glamira.co.uk/catalog/product/view/id/103916,GLAMIRA Ring Ryenne,ryenne,644.000000,Rings
103905,https://www.glamira.co.uk/catalog/product/view/id/103905,GLAMIRA Ring Florentina,florentina,563.000000,Rings
103941,https://www.glamira.co.uk/catalog/product/view/id/103941,Women's Pendant Menkara,menkara,411.000000,Necklaces
103940,https://www.glamira.co.uk/catalog/product/view/id/103940,Women's Pendant Mazhira,mazhira,159.000000,Necklaces
103929,https://www.glamira.co.uk/catalog/product/view/id/103929,Women's Necklace Iralene,iralene,336.000000,Necklaces
103936,https://www.glamira.co.uk/catalog/product/view/id/103936,Women's Pendant Liuba,liuba,335.000000,Necklaces
103930,https://www.glamira.co.uk/catalog/product/view/id/103930,Women's Pendant Jameris,jameris,411.000000,Necklaces
103931,https://www.glamira.co.uk/catalog/product/view/id/103931,Women's Necklace Janneke,janneke,378.000000,Necklaces
103938,https://www.glamira.co.uk/catalog/product/view/id/103938,Women's Pendant Mayonna,mayonna,461.000000,Necklaces
103939,https://www.glamira.co.uk/catalog/product/view/id/103939,Women's Pendant Mayzelle,mayzelle,379.000000,Necklaces
103934,https://www.glamira.co.uk/catalog/product/view/id/103934,Women's Pendant Jenacis,jenacis,539.000000,Necklaces
103933,https://www.glamira.co.uk/catalog/product/view/id/103933,Women's Necklace Jemika,jemika,400.000000,Necklaces
103935,https://www.glamira.co.uk/catalog/product/view/id/103935,Women's Necklace Jenasia,jenasia,473.000000,Necklaces
103937,https://www.glamira.co.uk/catalog/product/view/id/103937,Women's Pendant Matyika,matyika,407.000000,Necklaces
103932,https://www.glamira.co.uk/catalog/product/view/id/103932,Women's Necklace Jatonya,jatonya,625.000000,Necklaces
103943,https://www.glamira.co.uk/catalog/product/view/id/103943,Women's Necklace Miesya,miesya,579.000000,Necklaces
103928,https://www.glamira.co.uk/catalog/product/view/id/103928,Women's Necklace Irabelia,irabelia,457.000000,Necklaces
103942,https://www.glamira.co.uk/catalog/product/view/id/103942,Women's Necklace Menyiona,menyiona,478.000000,Necklaces
103948,https://www.glamira.co.uk/catalog/product/view/id/103948,Women's Necklace Mriganka,mriganka,518.000000,Necklaces
103949,https://www.glamira.co.uk/catalog/product/view/id/103949,Women's Pendant Mrunalis,mrunalis,378.000000,Necklaces
103945,https://www.glamira.co.uk/catalog/product/view/id/103945,Women's Pendant Milessa,milessa,341.000000,Necklaces
103954,https://www.glamira.co.uk/catalog/product/view/id/103954,Women's Pendant Nixmary,nixmary,434.000000,Necklaces
103951,https://www.glamira.co.uk/catalog/product/view/id/103951,Women's Pendant Natheldis,natheldis,399.000000,Necklaces
103953,https://www.glamira.co.uk/catalog/product/view/id/103953,Women's Necklace Nazrania,nazrania,519.000000,Necklaces
103952,https://www.glamira.co.uk/catalog/product/view/id/103952,Women's Pendant Natonia,natonia,423.000000,Necklaces
103947,https://www.glamira.co.uk/catalog/product/view/id/103947,Women's Necklace Montiara,montiara,260.000000,Necklaces
103950,https://www.glamira.co.uk/catalog/product/view/id/103950,Women's Necklace Nalyssa,nalyssa,428.000000,Necklaces
103944,https://www.glamira.co.uk/catalog/product/view/id/103944,Women's Pendant Milayette,milayette,368.000000,Necklaces
103946,https://www.glamira.co.uk/catalog/product/view/id/103946,Women's Pendant Monissa,monissa,320.000000,Necklaces
103969,https://www.glamira.co.uk/catalog/product/view/id/103969,Women's Earring Alcestis,alcestis,861.000000,Earrings
103967,https://www.glamira.co.uk/catalog/product/view/id/103967,Women's Earring Adareli,adareli,1131.000000,Earrings
103958,https://www.glamira.co.uk/catalog/product/view/id/103958,Women's Pendant Sinobia,sinobia,254.000000,Necklaces
103962,https://www.glamira.co.uk/catalog/product/view/id/103962,Women's Earring Abbisha,Abbisha,671.000000,Earrings
103963,https://www.glamira.co.uk/catalog/product/view/id/103963,Women's Earring Abdely,Abdely,563.000000,Earrings
103961,https://www.glamira.co.uk/catalog/product/view/id/103961,Women's Earring Abanelis,Abanelis,1372.000000,Earrings
103968,https://www.glamira.co.uk/catalog/product/view/id/103968,Women's Earring Alberga,alberga,1018.000000,Earrings
103966,https://www.glamira.co.uk/catalog/product/view/id/103966,Women's Earring Adairyn,adairyn,870.000000,Earrings
103959,https://www.glamira.co.uk/catalog/product/view/id/103959,Women's Pendant Toucan,toucan,632.000000,Necklaces
103965,https://www.glamira.co.uk/catalog/product/view/id/103965,Women's Earring Achima,achima,1197.000000,Earrings
103964,https://www.glamira.co.uk/catalog/product/view/id/103964,Women's Earring Acakina,acakina,1016.000000,Earrings
103955,https://www.glamira.co.uk/catalog/product/view/id/103955,Women's Pendant Nixola,nixola,378.000000,Necklaces
103957,https://www.glamira.co.uk/catalog/product/view/id/103957,Women's Necklace Remedios,remedios,641.000000,Necklaces
103956,https://www.glamira.co.uk/catalog/product/view/id/103956,Women's Pendant Niyasia,niyasia,362.000000,Necklaces
103975,https://www.glamira.co.uk/catalog/product/view/id/103975,Women's Earring Alurea,alurea,629.000000,Earrings
103984,https://www.glamira.co.uk/catalog/product/view/id/103984,Women's Earring Arletha,arletha,974.000000,Earrings
103974,https://www.glamira.co.uk/catalog/product/view/id/103974,Women's Earring Alriya,alriya,688.000000,Earrings
103976,https://www.glamira.co.uk/catalog/product/view/id/103976,Women's Earring Alvertia,alvertia,822.000000,Earrings
103978,https://www.glamira.co.uk/catalog/product/view/id/103978,Women's Earring Alyeska,alyeska,612.000000,Earrings
103972,https://www.glamira.co.uk/catalog/product/view/id/103972,Women's Earring Almodia,almodia,829.000000,Earrings
103983,https://www.glamira.co.uk/catalog/product/view/id/103983,Women's Earring Argelia,argelia,1145.000000,Earrings
103982,https://www.glamira.co.uk/catalog/product/view/id/103982,Women's Earring Arelinn,arelinn,932.000000,Earrings
103985,https://www.glamira.co.uk/catalog/product/view/id/103985,Women's Pendant Abantia,abantia,269.000000,Necklaces
103979,https://www.glamira.co.uk/catalog/product/view/id/103979,Women's Earring Amadis,amadis,842.000000,Earrings
103981,https://www.glamira.co.uk/catalog/product/view/id/103981,Women's Earring Amarilla,amarilla,922.000000,Earrings
103977,https://www.glamira.co.uk/catalog/product/view/id/103977,Women's Earring Alviss,alviss,666.000000,Earrings
103973,https://www.glamira.co.uk/catalog/product/view/id/103973,Women's Earring Alorna,alorna,598.000000,Earrings
103970,https://www.glamira.co.uk/catalog/product/view/id/103970,Women's Earring Alhanis,alhanis,903.000000,Earrings
103980,https://www.glamira.co.uk/catalog/product/view/id/103980,Women's Earring Amadita,amadita,761.000000,Earrings
103971,https://www.glamira.co.uk/catalog/product/view/id/103971,Women's Earring Alizya,alizya,703.000000,Earrings
103991,https://www.glamira.co.uk/catalog/product/view/id/103991,Women's Pendant Achindra,achindra,616.000000,Necklaces
103986,https://www.glamira.co.uk/catalog/product/view/id/103986,Women's Pendant Aberama,aberama,378.000000,Necklaces
103992,https://www.glamira.co.uk/catalog/product/view/id/103992,Women's Necklace Acidalia,acidalia,340.000000,Necklaces
103990,https://www.glamira.co.uk/catalog/product/view/id/103990,Women's Pendant Acharya,acharya,366.000000,Necklaces
103988,https://www.glamira.co.uk/catalog/product/view/id/103988,Women's Pendant Abrillete,abrillete,319.000000,Necklaces
103987,https://www.glamira.co.uk/catalog/product/view/id/103987,Women's Pendant Abriana,abriana,419.000000,Necklaces
103993,https://www.glamira.co.uk/catalog/product/view/id/103993,Women's Pendant Adasyn,adasyn,430.000000,Necklaces
103995,https://www.glamira.co.uk/catalog/product/view/id/103995,Women's Pendant Adelika,adelika,225.000000,Necklaces
103996,https://www.glamira.co.uk/catalog/product/view/id/103996,Women's Pendant Adelise,adelise,290.000000,Necklaces
103994,https://www.glamira.co.uk/catalog/product/view/id/103994,Women's Pendant Adelfa,adelfa,423.000000,Necklaces
103989,https://www.glamira.co.uk/catalog/product/view/id/103989,Women's Pendant Acaysha,acaysha,498.000000,Necklaces
104005,https://www.glamira.co.uk/catalog/product/view/id/104005,Women's Pendant Ailanna,ailanna,393.000000,Necklaces
104001,https://www.glamira.co.uk/catalog/product/view/id/104001,Women's Pendant Afredia,afredia,312.000000,Necklaces
104008,https://www.glamira.co.uk/catalog/product/view/id/104008,Women's Pendant Ajorian,ajorian,409.000000,Necklaces
104011,https://www.glamira.co.uk/catalog/product/view/id/104011,Men's Ring Agenor,agenor,1294.000000,Rings
104006,https://www.glamira.co.uk/catalog/product/view/id/104006,Women's Pendant Ainestie,ainestie,275.000000,Necklaces
104007,https://www.glamira.co.uk/catalog/product/view/id/104007,Women's Necklace Aivalyn,aivalyn,446.000000,Necklaces
104003,https://www.glamira.co.uk/catalog/product/view/id/104003,Women's Pendant Ahnica,ahnica,336.000000,Necklaces
104000,https://www.glamira.co.uk/catalog/product/view/id/104000,Women's Pendant Aelwen,aelwen,288.000000,Necklaces
104002,https://www.glamira.co.uk/catalog/product/view/id/104002,Women's Pendant Agalia,agalia,804.000000,Necklaces
104009,https://www.glamira.co.uk/catalog/product/view/id/104009,Women's Pendant Akasha,akasha,471.000000,Necklaces
104004,https://www.glamira.co.uk/catalog/product/view/id/104004,Women's Pendant Aidelis,aidelis,412.000000,Necklaces
