timestamp,product_id,url,stage,status,elapsed_ms
2025-11-24T10:39:10.536270+00:00,109296,https://www.glamira.co.uk/catalog/product/view/id/109296,request,403,552.1
2025-11-24T10:39:10.536333+00:00,109711,https://www.glamira.co.uk/catalog/product/view/id/109711,request,403,347.1
2025-11-24T10:39:10.536383+00:00,109145,https://www.glamira.co.uk/catalog/product/view/id/109145,request,403,560.3
2025-11-24T10:39:10.536434+00:00,109295,https://www.glamira.co.uk/catalog/product/view/id/109295,request,403,552.6
2025-11-24T10:39:10.536481+00:00,109870,https://www.glamira.co.uk/catalog/product/view/id/109870,request,403,347.1
2025-11-24T10:39:10.536528+00:00,110165,https://www.glamira.co.uk/catalog/product/view/id/110165,request,403,343.0
2025-11-24T10:39:10.536709+00:00,110137,https://www.glamira.co.uk/catalog/product/view/id/110137,request,403,343.4
2025-11-24T10:39:10.536773+00:00,109643,https://www.glamira.co.uk/catalog/product/view/id/109643,request,403,348.2
2025-11-24T10:39:10.743808+00:00,110171,https://www.glamira.co.uk/catalog/product/view/id/110171,request,403,550.0
2025-11-24T10:39:10.743952+00:00,109893,https://www.glamira.co.uk/catalog/product/view/id/109893,request,403,553.5
2025-11-24T10:39:10.744173+00:00,110033,https://www.glamira.co.uk/catalog/product/view/id/110033,request,403,553.6
2025-11-24T10:39:10.744245+00:00,110175,https://www.glamira.co.uk/catalog/product/view/id/110175,request,403,346.6
2025-11-24T10:39:10.744310+00:00,109658,https://www.glamira.co.uk/catalog/product/view/id/109658,request,403,555.5
2025-11-24T10:39:10.744370+00:00,109663,https://www.glamira.co.uk/catalog/product/view/id/109663,request,403,555.3
2025-11-24T10:39:10.744424+00:00,110208,https://www.glamira.co.uk/catalog/product/view/id/110208,request,403,345.7
2025-11-24T10:39:10.744472+00:00,110173,https://www.glamira.co.uk/catalog/product/view/id/110173,request,403,550.4
2025-11-24T10:39:10.744630+00:00,110273,https://www.glamira.co.uk/catalog/product/view/id/110273,request,403,331.7
2025-11-24T10:39:10.744723+00:00,110272,https://www.glamira.co.uk/catalog/product/view/id/110272,request,403,340.0
2025-11-24T10:39:10.759499+00:00,110176,https://www.glamira.co.uk/catalog/product/view/id/110176,request,403,361.4
2025-11-24T10:39:10.759588+00:00,110181,https://www.glamira.co.uk/catalog/product/view/id/110181,request,403,361.1
2025-11-24T10:39:10.952703+00:00,110275,https://www.glamira.co.uk/catalog/product/view/id/110275,request,403,529.1
2025-11-24T10:39:10.952844+00:00,110271,https://www.glamira.co.uk/catalog/product/view/id/110271,request,403,553.9
